,welch_2,welch_10,welch_15,welch_20,welch_25,welch_30,welch_35
678,1.6571008782656771e-12,3.5604140117847364e-12,7.30621860152581e-12,1.7515516550245394e-11,2.24733666587905e-11,5.2271939623862654e-12,3.757727065740934e-12
679,1.6552969734242814e-12,3.4019777263051407e-12,6.742114211348313e-12,1.676400660184953e-11,2.22510013991952e-11,4.450753786210411e-12,1.479230329294098e-12
680,1.6557138012962653e-12,3.4395180701876207e-12,7.169544099873598e-12,1.7700569899440655e-11,2.2457307516872432e-11,4.586867275944469e-12,3.4228931496606366e-12
681,1.6523278949790097e-12,3.4478610699409052e-12,6.843569409241688e-12,1.672424983569168e-11,2.263629278862018e-11,4.077116635695284e-12,4.185761424033999e-12
682,1.6560223516378816e-12,3.386605696089704e-12,6.846313710009226e-12,1.7372439089185773e-11,2.249295765603206e-11,4.4281429547651034e-12,2.210566873652871e-12
683,1.6413545035357345e-12,3.493632034202779e-12,6.96971491605609e-12,1.656572672279384e-11,2.1765043351139648e-11,5.242997786053742e-12,1.7844217820031784e-12
684,1.6436891818992711e-12,3.4408106561329074e-12,6.972154502753456e-12,1.7387678565132494e-11,2.1868528516644992e-11,3.468592243645807e-12,4.109030325683817e-12
685,1.633118354759179e-12,3.3717816936293257e-12,6.752064928546398e-12,1.7340923130174506e-11,2.3076424360822458e-11,4.883964902307366e-12,1.5352019681189346e-12
686,1.646359478494094e-12,3.427679630761004e-12,6.991902197017179e-12,1.7354905686652085e-11,2.2967417226651392e-11,3.9465151981496306e-12,3.4721209272921975e-12
687,1.6292781139676268e-12,3.4085436675700336e-12,6.829231264960236e-12,1.7171391080416246e-11,2.2300366732034626e-11,5.3894306481619235e-12,2.3704388265914663e-12
688,1.6361862184189147e-12,3.4244823225278565e-12,6.89219964932948e-12,1.664141669402316e-11,2.168366377064912e-11,2.9267213510656116e-12,2.34189298105998e-12
689,1.6219391298545364e-12,3.3712911556334196e-12,6.613198703538517e-12,1.7275010288054035e-11,2.1972049096631497e-11,4.5261071954762764e-12,1.588102221397262e-12
690,1.6338690166607488e-12,3.40184892187246e-12,7.080800336148688e-12,1.65506039130654e-11,2.3177558599576662e-11,4.694491653493469e-12,3.2133211494558603e-12
691,1.6175705007118425e-12,3.3518587086494963e-12,6.686786484627089e-12,1.749960353575991e-11,2.1546091855133554e-11,4.518675369245565e-12,2.597598993562481e-12
692,1.6285627472700092e-12,3.34698689989099e-12,6.949867263375709e-12,1.664837847559149e-11,2.145833586326671e-11,4.2764460477608525e-12,3.0538225647552763e-12
693,1.6089788822416694e-12,3.42327564403514e-12,6.7200914620488525e-12,1.6831061921380878e-11,2.19835796894428e-11,4.119685673101928e-12,1.968204035978683e-12
694,1.627487532023055e-12,3.3942566123336573e-12,6.7249128807796906e-12,1.6768783097643304e-11,2.3130294462249458e-11,5.533356647800251e-12,2.7363934769662626e-12
695,1.6019686199221926e-12,3.368285555106938e-12,6.838709773871882e-12,1.7017830770394396e-11,2.1777544242714943e-11,4.2807317326919285e-12,2.5447289218653433e-12
696,1.6192788055803378e-12,3.3662208328110365e-12,6.66808626646459e-12,1.6155931733537317e-11,2.169259022643411e-11,4.313138196818278e-12,2.666820553123108e-12
697,1.6056674628084012e-12,3.250876525748293e-12,6.860309372876263e-12,1.7096754033973343e-11,2.1939178873317175e-11,3.402234625136637e-12,3.591420850998692e-12
698,1.6046965261343983e-12,3.3880655926625784e-12,6.817875232202365e-12,1.6742755138705502e-11,2.1793395393408894e-11,5.396134043781959e-12,2.3539597338788077e-12
699,1.6015452283097585e-12,3.3608728678559957e-12,6.6004049190533005e-12,1.6735133907918313e-11,2.1576676212299315e-11,3.7059444815508335e-12,2.414219827516308e-12
700,1.596738876329109e-12,3.343065491896822e-12,6.778377229358478e-12,1.7044955267307397e-11,2.2125100841318933e-11,4.4161767911832136e-12,2.052119195119024e-12
701,1.6016702562663604e-12,3.333083515782491e-12,6.726940568519581e-12,1.5946342410466574e-11,2.093828865841235e-11,3.890079225866346e-12,3.1193841072385226e-12
702,1.592113234256859e-12,3.2631130739817144e-12,6.6068098173744704e-12,1.7257472720650556e-11,2.2671765691446028e-11,5.6465636370939684e-12,2.3035671364283972e-12
703,1.594614600178083e-12,3.3064061246547713e-12,6.73099027571096e-12,1.645055677648096e-11,2.1342165784783302e-11,4.141971193117868e-12,2.6073718157183036e-12
704,1.5885102585721442e-12,3.351141851901854e-12,6.602618021644796e-12,1.6214718443077745e-11,2.2368896851069594e-11,3.4901892100508354e-12,1.9834365719574442e-12
705,1.586774285069679e-12,3.297758314302694e-12,6.832437404575639e-12,1.6834796790482697e-11,2.0897715167253784e-11,4.346364375717203e-12,2.867655144184982e-12
706,1.5863369673336616e-12,3.3704699490664167e-12,6.547901738412875e-12,1.702989056100061e-11,2.1733398997653553e-11,4.002802630992498e-12,1.2495074506459945e-12
707,1.5840149251772285e-12,3.2593816143040235e-12,6.647319552907154e-12,1.5843430665089243e-11,2.1008583508042894e-11,4.682018037626829e-12,3.9052349258919866e-12
708,1.574537742358118e-12,3.2684870803444893e-12,6.68352584681984e-12,1.637832928566252e-11,2.1963139359808432e-11,3.653244127660334e-12,3.0038639146140264e-12
709,1.5814931186111188e-12,3.2384775288037674e-12,6.64034991553934e-12,1.6768604413366224e-11,2.1186507233971503e-11,4.378338269393117e-12,1.7117915697591604e-12
710,1.5720123263586068e-12,3.321535311664665e-12,6.42188812436945e-12,1.5756342431269806e-11,2.1777767830818128e-11,4.830261648202576e-12,2.7906329204912464e-12
711,1.5744789233183888e-12,3.304816860324599e-12,6.685471711165183e-12,1.6879605057818534e-11,2.097268605241984e-11,4.139966717241576e-12,3.2422171498853727e-12
712,1.5673320127679822e-12,3.232364060873537e-12,6.595095130636358e-12,1.5958451621920047e-11,2.272017778343288e-11,3.7843891845662906e-12,1.5157368215222915e-12
713,1.5702546728648164e-12,3.3212417397129427e-12,6.640605062322708e-12,1.6718459886876415e-11,2.0733149836774862e-11,3.948175686918017e-12,3.6301253648663983e-12
714,1.5663201829091448e-12,3.1663266532717695e-12,6.495267952307414e-12,1.6586656575980956e-11,2.1148590077117e-11,4.768798589092235e-12,3.3347645897703067e-12
715,1.5640368323632341e-12,3.3273132215273707e-12,6.724441594172147e-12,1.6126722239761097e-11,2.0831559572991473e-11,4.1210997074708595e-12,1.1286447852996809e-12
716,1.5597396106109656e-12,3.235624089342918e-12,6.32646981041554e-12,1.6071334578856195e-11,2.1778818342629704e-11,3.761674923368722e-12,2.6669717622351803e-12
717,1.5607139439176202e-12,3.228358105701434e-12,6.734102751040345e-12,1.6762240364226325e-11,2.1222038742747928e-11,4.0976153168922444e-12,2.614433658577443e-12
718,1.5545269914157588e-12,3.286905161813008e-12,6.450104281770412e-12,1.5869569117937317e-11,2.060778096232712e-11,4.4461881539035814e-12,2.3019410186409024e-12
719,1.5569080744597355e-12,3.17009202663388e-12,6.539236394818472e-12,1.5796088853859187e-11,2.155725868310085e-11,4.130629071761406e-12,2.124669624331188e-12
720,1.5523522765103268e-12,3.230665092971251e-12,6.65722481864259e-12,1.66296711263161e-11,2.1499258059397777e-11,4.397281690319159e-12,3.170348520151571e-12
721,1.5424665412779863e-12,3.246995608672135e-12,6.1963354449064e-12,1.6021307391876093e-11,2.0922190804948093e-11,3.806560883539221e-12,1.3557637698646911e-12
722,1.54454787229661e-12,3.2171000201405915e-12,6.700003625185723e-12,1.6074503141269092e-11,2.0973402941316447e-11,4.685736988664502e-12,2.373670553547577e-12
723,1.5490285381176271e-12,3.2653073053183747e-12,6.44293670330512e-12,1.6212843852161875e-11,2.0194242139436327e-11,4.000058530978888e-12,2.7137477186817143e-12
724,1.5433439276270325e-12,3.1590128491792744e-12,6.401074608006319e-12,1.5899510534144116e-11,2.143615541106918e-11,4.023643540989894e-12,3.3790696232393144e-12
725,1.5342429824623655e-12,3.2157575953978816e-12,6.503100935773385e-12,1.590339970453115e-11,2.0613985273232675e-11,4.487515644848036e-12,1.6787062662603779e-12
726,1.5439238429479169e-12,3.2013153575810058e-12,6.551812935694363e-12,1.6156446287911947e-11,2.0959584666487822e-11,4.054668353226345e-12,3.20177748759987e-12
727,1.5313697016745458e-12,3.2156773381882373e-12,6.379399307664969e-12,1.632284063581655e-11,2.1078289723228855e-11,4.330648574256918e-12,2.0941752172303405e-12
728,1.5338911198455857e-12,3.2244777868313076e-12,6.40140661360616e-12,1.5809017451653073e-11,2.1307737891612574e-11,3.728220289387743e-12,2.052968477941576e-12
729,1.5315639008889692e-12,3.170854336772745e-12,6.448087287422516e-12,1.5466863332016402e-11,2.0369348647244946e-11,4.648621826394556e-12,3.2218951060397867e-12
730,1.5260694105386548e-12,3.1259861613009988e-12,6.423272822459736e-12,1.6631649549081735e-11,2.133734702217065e-11,3.325870055646479e-12,2.7527618188852332e-12
731,1.5344833343661427e-12,3.1929029654609414e-12,6.259625613299465e-12,1.592042063725191e-11,2.0594624608546706e-11,4.428241934130427e-12,1.8660960707123295e-12
732,1.5190255618887096e-12,3.172799168632963e-12,6.607100646913208e-12,1.5639744993979497e-11,2.058822725947913e-11,3.496710769264354e-12,2.4202678989114797e-12
733,1.525632930523292e-12,3.2036403874133416e-12,6.328477225482179e-12,1.586528236257609e-11,2.0119954032570576e-11,4.7869767407888956e-12,2.2691812663296166e-12
734,1.51962184204263e-12,3.1791682008178565e-12,6.446300128233622e-12,1.5825665331724888e-11,2.1585751280749982e-11,3.6792109661026714e-12,2.014696783583795e-12
735,1.5183015795053006e-12,3.151180550456012e-12,6.298317057464738e-12,1.5796646198766098e-11,2.0538080244851866e-11,4.6362836109055045e-12,3.2122134654319095e-12
736,1.5159761155539395e-12,3.1402997998641894e-12,6.3298884572588945e-12,1.6026043136370474e-11,2.0907727222632526e-11,3.8564948208618475e-12,1.6794333849232948e-12
737,1.5141037797837278e-12,3.098281336762378e-12,6.331758264363251e-12,1.5301595531695294e-11,2.0260168608098208e-11,4.001474072586901e-12,2.833004094838507e-12
738,1.512287915103806e-12,3.1959744678144916e-12,6.436994805458616e-12,1.6070117174768347e-11,2.119757129518982e-11,4.216581923782578e-12,1.8896473775713283e-12
739,1.5085857911038972e-12,3.177293490482006e-12,6.23034312064969e-12,1.6100656137171143e-11,1.988629267007167e-11,3.362827641704431e-12,2.5964124850903365e-12
740,1.5093959013583013e-12,3.0861645277400423e-12,6.333059793470964e-12,1.5299615281876013e-11,2.0683128936429393e-11,4.535811304927894e-12,3.0031574674738124e-12
741,1.5034551593335417e-12,3.1784415596209474e-12,6.290100738328697e-12,1.527705475093585e-11,2.0113591364946468e-11,3.7255296390144526e-12,2.9617754079066912e-12
742,1.5052464085097508e-12,3.0692832737606624e-12,6.461439565259108e-12,1.611347740504775e-11,2.0261103331131337e-11,4.4031112921197405e-12,1.4158669597610016e-12
743,1.5027988739977162e-12,3.1529826065754167e-12,6.174510906006267e-12,1.5690620999619616e-11,2.0448755266132053e-11,3.783825774006786e-12,3.197519484927732e-12
744,1.4974602747789214e-12,3.145815324604575e-12,6.33172864031663e-12,1.5479545215042503e-11,2.058624633548245e-11,4.479053083558924e-12,1.8901369204792723e-12
745,1.4981820136116822e-12,3.0968855806012095e-12,6.355401223380374e-12,1.56817283894007e-11,2.1077713844716196e-11,3.913882920804468e-12,2.4281516757081042e-12
746,1.498915803465474e-12,3.14880154551524e-12,6.139113693123405e-12,1.545770075821747e-11,2.031612648434018e-11,4.028176173477287e-12,3.004684603700929e-12
747,1.4911801354920124e-12,3.0637456485817335e-12,6.4341575534062885e-12,1.5564118531769347e-11,1.9722183177653306e-11,3.774369747524072e-12,2.1636518177808953e-12
748,1.4890848887802338e-12,3.085395694267715e-12,6.132261123016916e-12,1.5858275013508942e-11,2.0227294915697768e-11,4.007509843550412e-12,1.4582302880899776e-12
749,1.4927959627066333e-12,3.124626690095587e-12,6.235392429925092e-12,1.471545110067489e-11,2.0556007152706462e-11,4.022539659758446e-12,2.4106872580737502e-12
750,1.4866937955387986e-12,3.1210222575574444e-12,6.297363668960908e-12,1.603114924739535e-11,2.0214187739394394e-11,3.851017371566383e-12,2.7034107918016616e-12
751,1.4870457976817542e-12,3.0451115819043916e-12,6.250668473582944e-12,1.573787972734491e-11,1.9683833885450184e-11,4.229618701591439e-12,1.9735896627447777e-12
752,1.4848391676519487e-12,3.1142829785378277e-12,6.183248933533132e-12,1.479132649225163e-11,1.9523803794592587e-11,3.436752318321529e-12,2.6397015858130228e-12
753,1.4809930735279445e-12,3.0676961430970967e-12,6.304415232092272e-12,1.590645751629952e-11,2.204126145495902e-11,4.523048683054674e-12,2.2801105027176146e-12
754,1.4783460652917643e-12,3.0920986742461014e-12,6.204008733316828e-12,1.5572360018422343e-11,1.964417523413082e-11,3.3861570937265234e-12,2.0020577017409562e-12
755,1.479242929213256e-12,3.0867478375043434e-12,6.106258720426621e-12,1.4868942265052045e-11,1.9857639804606983e-11,3.873520964090522e-12,1.8111277814225551e-12
756,1.4751345007186232e-12,3.1055047047487356e-12,6.1113902631837646e-12,1.569919426059442e-11,1.9608279921383375e-11,4.234243509731287e-12,4.2094132367465e-12
757,1.4817525843478965e-12,3.008651206449187e-12,6.365654745314257e-12,1.529623158485445e-11,2.0373724248802623e-11,3.5706970427003573e-12,1.756634957292011e-12
758,1.4654100559603746e-12,3.1059884931684524e-12,5.974095131354681e-12,1.5441968061988746e-11,2.086641220833462e-11,4.793295171489947e-12,2.165446310686769e-12
759,1.4728221635541969e-12,3.006935058374343e-12,6.332560478788697e-12,1.507235397690434e-11,1.9318324871638924e-11,3.311372958455366e-12,2.594267011336514e-12
760,1.4647403944921114e-12,3.070911005632316e-12,6.10658003528382e-12,1.53834444232389e-11,1.953249657786114e-11,4.615738940123917e-12,2.0956938682655665e-12
761,1.4744319716929074e-12,3.109468517645227e-12,6.149102501230035e-12,1.5587673955045066e-11,2.0538259969089037e-11,3.690183697535558e-12,1.680372517189668e-12
762,1.455380655008182e-12,3.0244310298809493e-12,6.172459663408754e-12,1.4736365091251845e-11,2.0232556649128328e-11,4.080283882132653e-12,3.941107557224649e-12
763,1.4711394115342008e-12,3.0602751614493073e-12,6.1330830129692025e-12,1.5394108145420566e-11,2.033520861021711e-11,3.713034606358518e-12,1.5856125147559655e-12
764,1.4577957141752787e-12,2.984912404645739e-12,6.112083647157022e-12,1.571480320952977e-11,1.8802004225448495e-11,3.4263213164394184e-12,1.6630926475733714e-12
765,1.4606407719536781e-12,3.0495926894713225e-12,6.196767412588463e-12,1.4857973708851706e-11,1.9916785646111787e-11,4.125551521240706e-12,2.5900939574099754e-12
766,1.46007009019319e-12,3.0783900777709684e-12,6.020342001260611e-12,1.5049515829570344e-11,1.967994551588182e-11,4.192597691667601e-12,2.0124269542793648e-12
767,1.455519504966687e-12,3.0270086104648453e-12,6.2095982904799795e-12,1.5228438508225654e-11,2.029679547005112e-11,3.60066668333734e-12,2.4820202777421422e-12
768,1.4507759421418624e-12,3.0270072415984704e-12,5.9923885656169244e-12,1.5382062548710373e-11,1.954078095998901e-11,4.2149307281526225e-12,2.7309901688242558e-12
769,1.4587778859167732e-12,2.990883208637281e-12,6.149253086765909e-12,1.4516119926729225e-11,1.944494500243839e-11,3.733009848817942e-12,2.2268087236609456e-12
770,1.4493952082492892e-12,3.0347737624953574e-12,5.983797735818799e-12,1.540609453055754e-11,1.963521108269055e-11,4.228081679034922e-12,1.7724415580549066e-12
771,1.4466968189879106e-12,2.9811141012907317e-12,6.270497291158699e-12,1.5367004514216014e-11,2.1159053684322314e-11,3.95187965701764e-12,2.654695165073749e-12
772,1.451838015064535e-12,3.057881282105861e-12,5.929032162591088e-12,1.5057920837601594e-11,1.9004142431748435e-11,3.0434920166255313e-12,2.330638978648464e-12
773,1.438048559895804e-12,3.014382540229202e-12,6.1442443701404514e-12,1.4866168877950704e-11,1.927383219841183e-11,4.391965782711306e-12,3.0742560276705793e-12
774,1.4510910625482378e-12,2.9842642483452584e-12,5.972718869566083e-12,1.4651896435697382e-11,1.903466718911104e-11,3.350307935413896e-12,1.701672105627709e-12
775,1.438418341973595e-12,3.0048265684126667e-12,6.0237338902323145e-12,1.591503369794675e-11,2.0884820561298472e-11,4.236756264474127e-12,2.503184081551723e-12
776,1.4476736835175579e-12,2.990562627651336e-12,6.184557360730615e-12,1.471669581812253e-11,1.890043951912094e-11,3.4461856207015424e-12,1.7230998127119974e-12
777,1.4346693459689952e-12,3.015708500739763e-12,5.8966258895487646e-12,1.4674279375467042e-11,1.938119717945283e-11,3.990362305825226e-12,2.439431411464412e-12
778,1.441031697774978e-12,3.0231771938013085e-12,6.139347956626774e-12,1.4908411143531682e-11,1.919131768014435e-11,4.266331199363739e-12,2.314574216814686e-12
779,1.4321814422231965e-12,2.9349350989846645e-12,5.966815490755496e-12,1.553871300012266e-11,2.0700855561388246e-11,3.3656366799221074e-12,2.5096945170869877e-12
780,1.4388170749342333e-12,2.9921275764859394e-12,6.097240387377681e-12,1.4500762517978983e-11,1.8872061567701133e-11,3.7083672485524666e-12,1.6437682794614245e-12
781,1.427301384726338e-12,2.9646094227410448e-12,5.86314876050377e-12,1.4877518286171456e-11,1.9565141959439464e-11,4.0398834175777345e-12,2.2315031513445233e-12
782,1.4334360183892698e-12,2.981628928694572e-12,6.161128691845329e-12,1.469763137675324e-11,1.8970953634543965e-11,3.4503766402888364e-12,2.0714576135465886e-12
783,1.4306417860278191e-12,3.006256824433837e-12,5.805332564582841e-12,1.5210288279791603e-11,1.9941488689971738e-11,4.581432375629607e-12,2.6994340335639796e-12
784,1.4281971947489184e-12,2.9904499381159685e-12,6.107792821830422e-12,1.490573338820002e-11,1.9311652178517877e-11,3.154345039183643e-12,2.260470939573502e-12
785,1.427037153167512e-12,2.9029022660274194e-12,5.8867085888912334e-12,1.4621128476240742e-11,1.9356975266410593e-11,4.1825984630351534e-12,2.0987671728562475e-12
786,1.4218744040501336e-12,3.004846014112812e-12,6.083921009943942e-12,1.4963446382779093e-11,1.925354371898193e-11,3.955927288830119e-12,2.614643306585466e-12
787,1.4256349160603258e-12,2.9113197992345215e-12,5.91661621042628e-12,1.476163618928302e-11,2.043248318525317e-11,3.1952904330202887e-12,1.7134999062265763e-12
788,1.4207671712865687e-12,2.998760635132685e-12,6.047748775815118e-12,1.5105763768826975e-11,1.854365671279362e-11,4.344333737235946e-12,2.7449334669597084e-12
789,1.4243981281357191e-12,2.9951677079784494e-12,5.797485049635219e-12,1.4504230668967493e-11,1.98343917352988e-11,3.146604307729738e-12,2.901573992058909e-12
790,1.413341484315128e-12,2.8894959300921083e-12,6.067865994589661e-12,1.456796089486365e-11,1.8645359870792532e-11,4.520982329840709e-12,1.8638728857003323e-12
791,1.4195223408261321e-12,2.9682051075083006e-12,5.887943418295436e-12,1.5135063183461825e-11,1.941012273461275e-11,3.362651090238693e-12,1.6785479133428237e-12
792,1.411652064565031e-12,2.8811588744161643e-12,5.9431726739445235e-12,1.4656503724960407e-11,1.9117635354530692e-11,3.7108601380963e-12,2.9628538552361533e-12
793,1.418795434197113e-12,2.9717355766834704e-12,5.8833584856762675e-12,1.4472281934098038e-11,1.9298213296114865e-11,4.429874639704116e-12,1.274826732840304e-12
794,1.4093381945057514e-12,2.967683709223165e-12,6.001500985722697e-12,1.4938402131490576e-11,1.936082978582881e-11,3.1222324940637112e-12,2.79500052101292e-12
795,1.4140872522157046e-12,2.9460963255952243e-12,5.814886180888666e-12,1.4675044735326235e-11,1.909010362206171e-11,4.303454545782828e-12,2.588672209647972e-12
796,1.4030355943556393e-12,2.93804238797603e-12,5.957094973441945e-12,1.4172346314610543e-11,1.916561466306296e-11,3.2071816756276332e-12,1.6469546897290737e-12
797,1.4153741392183373e-12,2.8945777648459964e-12,5.902883949104772e-12,1.53654712352012e-11,1.9677727355202163e-11,3.80549927983988e-12,1.661249509364188e-12
798,1.4064234411220968e-12,2.899316070833393e-12,5.833311931832195e-12,1.4337566643023793e-11,1.8226732209627153e-11,3.642298689352857e-12,2.8717462242247028e-12
799,1.4031568428014965e-12,2.9260948651741094e-12,5.93821444478815e-12,1.4475962321749e-11,1.960432432552281e-11,3.5103165799924995e-12,1.958268060745525e-12
800,1.4029251027723204e-12,2.9684397118797035e-12,5.951183631952309e-12,1.489277960639967e-11,1.840019137782653e-11,4.066890951626092e-12,2.445113279285089e-12
801,1.4048286316530129e-12,2.91773357148155e-12,5.804675000562936e-12,1.4692545475541826e-11,1.9644109547993992e-11,3.985581670102714e-12,2.561273209421081e-12
802,1.4015017153776053e-12,2.848331823315548e-12,5.928972319806982e-12,1.4244225467758064e-11,1.876559978552193e-11,3.5507538993108202e-12,1.9088321423433906e-12
803,1.3967544076989349e-12,2.9395121803157856e-12,5.778017224445063e-12,1.4638621494874763e-11,1.915117572307583e-11,3.7493110047390265e-12,1.829247265567492e-12
804,1.402478392974845e-12,2.8849234051087985e-12,5.968081378020644e-12,1.472238788908401e-11,1.910552843657544e-11,3.7335979347664025e-12,2.5047725188251006e-12
805,1.3923735743686945e-12,2.925549964063892e-12,5.816490274082779e-12,1.4322865509875655e-11,1.9332640350949897e-11,3.5687464630243038e-12,2.894405500246179e-12
806,1.4002776071348783e-12,2.9447307203243266e-12,5.885112103251846e-12,1.5145475738122712e-11,1.8470584697718836e-11,3.748702866916108e-12,1.6114965631413846e-12
807,1.386659111519606e-12,2.8741830101896e-12,5.769672724921079e-12,1.3771151365744033e-11,1.9107086601896716e-11,3.0246791804658616e-12,2.352703824364318e-12
808,1.3999763828330514e-12,2.8733127529939733e-12,5.915617862082642e-12,1.4864055172871083e-11,1.8401063910159693e-11,5.1235150021961515e-12,1.9038383770497862e-12
809,1.3839238809292894e-12,2.900033522479415e-12,5.778582680048869e-12,1.4507587442588481e-11,1.965689426793575e-11,2.883306401856026e-12,1.831117471175373e-12
810,1.3965514128034848e-12,2.860196043916297e-12,5.817983752072195e-12,1.4035441323623573e-11,1.8023400870101878e-11,4.195458506803097e-12,2.2166398827506295e-12
811,1.3852796516946523e-12,2.9250122028677305e-12,5.798797214594021e-12,1.437724271649844e-11,1.946779194750393e-11,3.4448270386068564e-12,2.945166506337941e-12
812,1.3905481752941725e-12,2.8767172482201225e-12,5.78642795152008e-12,1.5195169018716463e-11,1.920977756822745e-11,3.953570192800286e-12,1.4547086523404587e-12
813,1.3805662678188726e-12,2.88043139703191e-12,5.851958703953669e-12,1.3965615001577398e-11,1.891927499047902e-11,4.041603298090353e-12,2.3464968126318532e-12
814,1.3832561464462373e-12,2.871563781540947e-12,5.7674588881867484e-12,1.4427977689127218e-11,1.8403527734335866e-11,2.5907804989742042e-12,1.9362169081197748e-12
815,1.3895540902153514e-12,2.869374809393137e-12,5.875083397050094e-12,1.464611531647368e-11,1.885039642778901e-11,4.09354319537552e-12,2.2796625695950975e-12
816,1.377391434002495e-12,2.9059920287822666e-12,5.706302364287927e-12,1.4056800782826783e-11,1.8851154671470624e-11,3.625504853743085e-12,2.5753573879588027e-12
817,1.3820371517840957e-12,2.867895952152202e-12,5.789874689407249e-12,1.4614513433092892e-11,1.8704305722630894e-11,3.977105419049798e-12,2.3097178213679945e-12
818,1.377619465271808e-12,2.8789354934557263e-12,5.7849735358022624e-12,1.4217295143298433e-11,1.839489543929397e-11,3.1545302254786993e-12,2.0248352169616924e-12
819,1.3805510424555478e-12,2.8279988713917734e-12,5.827044363589734e-12,1.4289470376182733e-11,1.8648339387210394e-11,3.5661929078236183e-12,2.186393050476841e-12
820,1.3795345661991766e-12,2.8371725584628477e-12,5.699067665004788e-12,1.4560699521064024e-11,1.908881474809953e-11,4.2016544343165135e-12,1.9765328336388932e-12
821,1.3719975160750492e-12,2.8980575139163506e-12,5.860104753069066e-12,1.3974307564882223e-11,1.9208786199233987e-11,3.4840271790020856e-12,2.492561951731192e-12
822,1.3758461954240135e-12,2.828808260222278e-12,5.704396178312339e-12,1.4653695625219192e-11,1.8200565917657747e-11,3.065816945113461e-12,2.555449148499597e-12
823,1.3747169623909062e-12,2.8978338865792125e-12,5.728099261303249e-12,1.4139376143612133e-11,1.8390192347961672e-11,3.8552486126579715e-12,1.4591793095360823e-12
824,1.3710890085540003e-12,2.8414967858160777e-12,5.759963953543183e-12,1.4352882116190221e-11,1.8667588569090282e-11,3.93196775295721e-12,2.3008526660707272e-12
825,1.370295094643446e-12,2.8205509528798877e-12,5.81840070560741e-12,1.3949643287873162e-11,1.8820933784516212e-11,3.780269837325997e-12,1.8388436788593618e-12
826,1.3704826124155748e-12,2.8657379512794617e-12,5.653415970923598e-12,1.4399313962533743e-11,1.8457271520441338e-11,3.409181366543181e-12,2.1118911321537617e-12
827,1.3687342950555356e-12,2.8348312604853167e-12,5.75762669407485e-12,1.4162077537264456e-11,1.822731383330856e-11,3.355196653062137e-12,2.332841472653631e-12
828,1.3618253952450246e-12,2.886611249084692e-12,5.679837211943016e-12,1.4463232360632618e-11,1.911059674060821e-11,4.385839601646764e-12,2.510651982715039e-12
829,1.3679547693182876e-12,2.8234594355593715e-12,5.75530610969133e-12,1.4221470950790993e-11,1.8525665938229766e-11,3.2674418177610657e-12,1.3862359754281181e-12
830,1.3681296366230253e-12,2.810266491753507e-12,5.716636637281835e-12,1.4064449946270715e-11,1.9221333815259198e-11,3.173774851209309e-12,2.3298104784702485e-12
831,1.3620737844201314e-12,2.819054084938875e-12,5.6407148319336735e-12,1.414090189017628e-11,1.803037047407048e-11,3.7108169439591186e-12,2.2026992127898915e-12
832,1.3614855138027355e-12,2.826072312478147e-12,5.801434502538118e-12,1.417443756416492e-11,1.797415575672047e-11,3.729575926890929e-12,2.4857249794132635e-12
833,1.3592315831814215e-12,2.8422475942481036e-12,5.737488449046023e-12,1.4262805441746248e-11,1.8634510742374483e-11,3.964845843332338e-12,1.996269026932434e-12
834,1.3627364261541196e-12,2.866392169490152e-12,5.7113787132524326e-12,1.4186915603797043e-11,1.8713220156688914e-11,2.965637048580963e-12,2.44567581528549e-12
835,1.3583081450720324e-12,2.808973053834928e-12,5.54916624662248e-12,1.428384280092739e-11,1.855220025238448e-11,4.158436380019184e-12,1.7372299979655903e-12
836,1.3603032167938229e-12,2.819024158548153e-12,5.806206028214503e-12,1.3632693974686028e-11,1.793574555394332e-11,3.826489929537592e-12,1.8249975117664655e-12
837,1.352897662536178e-12,2.800973283735914e-12,5.604232295712536e-12,1.4709886889920245e-11,1.8389141423349382e-11,3.4066240534133004e-12,2.8056152840091577e-12
838,1.3603414207324909e-12,2.8349251710057782e-12,5.7451452463196676e-12,1.3756733676485188e-11,1.929238867745183e-11,3.377477187077027e-12,2.2228229870641236e-12
839,1.348825859776346e-12,2.8295160803710534e-12,5.654001085121842e-12,1.3939431215916561e-11,1.8156937968657152e-11,3.4324253054245493e-12,1.5877142105456623e-12
840,1.3560828738032888e-12,2.7881755116133264e-12,5.682015542722818e-12,1.4268365117693688e-11,1.8352010600246442e-11,3.827546847694791e-12,2.1843168214884587e-12
841,1.352004179353585e-12,2.823314496756674e-12,5.611500422052267e-12,1.4210166898602072e-11,1.7746147456985444e-11,3.638678702487908e-12,2.0321542076596824e-12
842,1.3528987564792776e-12,2.778215010134301e-12,5.676420676508704e-12,1.4051874248715218e-11,1.8842134822866233e-11,3.1297516086245084e-12,1.4735204448706603e-12
843,1.3487612839073498e-12,2.8187710425885113e-12,5.647020591155991e-12,1.3760096312737628e-11,1.8733939710033878e-11,4.139751505322169e-12,3.2094363448670333e-12
844,1.3461504332708805e-12,2.8368472254130806e-12,5.707277117908029e-12,1.4139614357309496e-11,1.7916923815384945e-11,3.5851286743884778e-12,1.8995349875733013e-12
845,1.3535763278675592e-12,2.7838126963464317e-12,5.5931544345211295e-12,1.4235355536547704e-11,1.8272202559571315e-11,3.583053736942074e-12,1.7842292899640555e-12
